GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1
 "00000","United States", ,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",14771602.0,14839782.0,14972054.0,15066597.0,15267026.0,15302705.0,15326368.0,15456928.0,15493328.0,15582085.0,15666738.0,15761967.0,15671383.0,15752308.0,15667032.0,15328027.0,15155940.0,15134117.0,15189222.0,15356058.0,15415145.0,15557277.0,15671967.0,15750625.0,15712754.0,15825096.0,15820700.0,16004107.0,16129418.0,16198807.0,16220667.0,16239138.0,16382964.0,16403180.0,16531685.0,16663649.0,16616540.0,16841475.0,17047098.0,17143038.0,17305752.0,17422845.0,17486021.0,17514062.0,17613264.0,17668203.0,17764388.0,17876179.0,17977299.0,18054052.0,18185636.0,18359432.0,18530483.0,18654383.0,18752355.0,18813923.0,18950347.0,19020599.0,19141744.0,19253959.0,19010848.0,17302511.0,18596521.0,18794426.0,19086375.0
 "00000","United States", ,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.200,91.621,92.437,93.021,94.258,94.479,94.625,95.431,95.655,96.203,96.726,97.314,96.755,97.254,96.728,94.635,93.572,93.438,93.778,94.808,95.173,96.050,96.758,97.244,97.010,97.704,97.677,98.809,99.583,100.011,100.146,100.260,101.148,101.273,102.066,102.881,102.590,103.979,105.248,105.841,106.845,107.568,107.958,108.131,108.744,109.083,109.677,110.367,110.991,111.465,112.278,113.351,114.407,115.172,115.777,116.157,116.999,117.433,118.181,118.874,117.373,106.825,114.815,116.036,117.839
 "00000","United States", ,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",12761337.0,12910022.0,13142873.0,13332316.0,13603933.0,13749806.0,13867469.0,14037228.0,14208569.0,14382363.0,14535003.0,14681501.0,14651039.0,14805611.0,14835187.0,14559543.0,14394547.0,14352850.0,14420312.0,14628021.0,14721350.0,14926098.0,15079917.0,15240843.0,15285828.0,15496189.0,15591850.0,15796460.0,16019758.0,16152257.0,16257151.0,16358863.0,16569591.0,16637926.0,16848748.0,17083137.0,17104555.0,17432909.0,17721657.0,17849912.0,18003399.0,18223577.0,18347425.0,18378803.0,18470156.0,18656207.0,18821359.0,19032580.0,19237435.0,19379232.0,19617288.0,19937963.0,20242215.0,20552653.0,20742723.0,20909853.0,21115309.0,21329877.0,21540325.0,21747394.0,21561139.0,19520114.0,21170252.0,21494731.0,22061503.0
 "01000","Alabama",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",179846.1,181876.3,181738.0,184023.8,184398.3,185547.7,185560.0,185842.0,184657.4,186079.2,187496.9,187764.3,186746.8,187583.5,186123.5,180668.5,178462.7,178509.9,179061.1,179539.9,179614.4,181898.6,185364.5,185180.5,183881.2,184889.9,185700.5,188196.1,187565.7,187823.0,185594.9,185231.9,189326.8,188505.6,189814.6,187609.7,185040.5,187596.5,188793.6,188841.6,188020.3,189664.3,190268.1,189762.6,190472.2,191585.3,191506.9,192529.2,193125.5,192926.2,193380.0,195340.2,197154.4,197704.5,197936.2,199419.7,199819.5,200006.6,201415.8,202075.5,200425.9,183585.7,197739.6,200147.4,203474.1
 "01000","Alabama",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.404,97.493,97.419,98.644,98.845,99.461,99.467,99.618,98.983,99.746,100.505,100.649,100.103,100.552,99.769,96.845,95.663,95.688,95.984,96.240,96.280,97.505,99.362,99.264,98.567,99.108,99.543,100.880,100.542,100.680,99.486,99.291,101.486,101.046,101.748,100.566,99.189,100.559,101.201,101.226,100.786,101.667,101.991,101.720,102.100,102.697,102.655,103.203,103.523,103.416,103.659,104.710,105.682,105.977,106.101,106.897,107.111,107.211,107.967,108.320,107.436,98.409,105.996,107.287,109.070
 "01000","Alabama",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",153077.8,155409.9,156809.7,160315.8,161732.8,163926.5,165313.1,166419.0,167130.4,169652.4,171802.3,172470.3,172088.8,173859.5,174178.6,170582.1,168718.5,168375.9,169075.5,170344.1,171057.9,174016.2,178045.5,178760.9,178594.7,180756.7,182995.5,185372.6,185946.1,187360.7,186205.4,186703.3,191361.7,191087.0,193398.3,192819.1,190838.2,194511.1,196927.7,197873.7,197620.9,200190.9,201704.0,201274.1,201819.8,204301.2,204782.5,206915.3,208788.9,209318.9,210957.6,214517.5,217867.9,220377.9,221504.3,224372.7,225565.2,226927.0,229328.2,230750.1,229831.4,209852.3,228062.3,231736.3,238725.6
 "02000","Alaska",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",44775.5,45197.5,44835.4,45450.3,46707.6,48252.6,48814.4,50379.2,50744.2,51636.2,51542.5,50653.1,49481.7,48445.7,50483.8,55152.8,57293.5,56661.1,55201.2,54486.5,53196.2,54431.8,54776.7,54471.3,52854.8,54074.9,54789.7,57171.2,57093.6,58639.7,58173.0,56963.9,56207.0,54228.6,54563.6,53993.2,53077.2,53290.9,53552.4,54001.9,54513.6,53918.1,53830.5,53799.1,54245.1,53348.1,52824.4,52738.3,52817.7,52731.2,53108.2,52646.4,52871.3,52919.4,52878.7,53045.5,53046.5,53031.1,53503.0,53440.2,52615.9,47460.3,50890.9,51615.1,52293.0
 "02000","Alaska",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.577,78.308,77.681,78.746,80.925,83.601,84.575,87.286,87.918,89.464,89.301,87.760,85.731,83.936,87.467,95.556,99.265,98.170,95.640,94.402,92.166,94.307,94.905,94.376,91.575,93.689,94.927,99.053,98.919,101.598,100.789,98.694,97.383,93.955,94.536,93.547,91.960,92.331,92.784,93.562,94.449,93.417,93.265,93.211,93.984,92.430,91.522,91.373,91.511,91.361,92.014,91.214,91.604,91.687,91.616,91.905,91.907,91.880,92.698,92.589,91.161,82.229,88.172,89.427,90.602
 "02000","Alaska",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",37393.9,38641.2,40259.9,42859.7,42664.7,44378.4,45039.4,45745.9,46468.8,48781.9,49648.2,51111.8,52447.8,55938.1,57386.3,53263.8,50559.0,49263.8,48626.8,50156.9,51607.4,52558.1,53506.4,54119.1,53936.8,56481.1,56527.7,58390.1,57909.3,58077.9,57734.9,57148.1,57277.7,56002.2,57194.9,56026.2,56172.5,56614.0,55991.2,54224.6,51408.5,51420.2,50413.2,49670.5,49040.8,49678.6,49823.1,50479.7,51335.8,51284.3,51831.4,52496.4,53536.9,54207.3,54662.3,54765.1,54137.6,54279.9,54449.9,54674.7,52864.4,45644.4,50412.9,52065.0,54628.8
 "04000","Arizona",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",255931.0,261074.4,266993.9,268190.2,274004.3,274871.2,278152.9,281727.4,281852.7,284289.8,287169.4,285935.1,283803.1,281617.2,277282.8,266727.2,258481.7,253989.0,251940.2,255216.8,252585.7,256310.8,259009.7,261681.2,260639.9,261620.0,262487.7,267828.8,267784.9,268817.2,267627.0,268043.4,269143.5,268989.0,270037.1,271700.2,271951.0,273310.4,275544.6,275645.5,279574.9,281709.8,281499.6,284958.0,286436.3,290018.5,293655.5,294928.1,298506.6,299757.4,304287.1,305919.9,311712.7,312751.0,314836.7,316763.9,318965.8,321335.6,325081.4,329007.5,326367.3,303451.0,324679.8,328135.0,334030.9
 "04000","Arizona",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.472,97.391,99.599,100.046,102.214,102.538,103.762,105.095,105.142,106.051,107.126,106.665,105.870,105.054,103.437,99.500,96.424,94.748,93.984,95.206,94.224,95.614,96.621,97.617,97.229,97.595,97.918,99.911,99.894,100.279,99.835,99.991,100.401,100.344,100.734,101.355,101.448,101.956,102.789,102.827,104.292,105.089,105.010,106.301,106.852,108.188,109.545,110.020,111.355,111.821,113.511,114.120,116.281,116.668,117.447,118.165,118.987,119.871,121.268,122.733,121.748,113.199,121.118,122.407,124.607
 "04000","Arizona",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",219879.5,225374.3,232290.1,235386.5,242418.5,244980.6,250030.6,255187.1,257836.6,261285.7,265218.6,264640.1,262560.9,261723.0,259804.9,252961.6,246427.3,242454.2,240994.8,245182.1,243054.1,246779.2,249707.1,252960.7,253318.0,255908.6,258451.6,263846.4,265948.7,268280.3,268119.4,269924.2,272162.0,273209.5,275807.4,278851.2,280049.2,283146.8,287223.2,288986.3,293993.6,298042.6,299084.9,303338.7,305213.3,311371.0,316396.5,319245.2,324419.9,326751.9,332866.0,336548.6,344512.8,348608.0,352675.5,357076.8,361379.7,366904.9,373173.0,379018.8,377475.9,350140.9,378296.5,383930.5,394489.7
 "05000","Arkansas",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",103269.3,103956.6,104780.7,107027.6,106559.6,108033.2,107154.2,106589.3,104172.1,104979.8,105340.0,110598.0,105463.2,107207.9,106457.1,104564.6,104491.0,100904.4,101782.6,102876.2,102007.9,104978.0,106882.3,107026.3,106796.9,106977.3,107183.2,108325.1,108927.7,108340.9,107248.9,106357.7,110322.3,109965.4,110735.8,110182.0,110510.1,111574.5,112096.9,112738.1,111911.2,112640.5,113615.6,113588.1,113271.2,113455.7,113122.0,114112.5,114678.1,114822.3,114580.1,115722.2,116118.2,116700.1,116773.8,117203.0,116707.4,117149.8,117685.9,118245.3,117049.6,107857.2,115567.7,117006.9,118983.1
 "05000","Arkansas",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.869,96.507,97.272,99.358,98.924,100.292,99.476,98.951,96.707,97.457,97.792,102.673,97.906,99.526,98.829,97.072,97.004,93.674,94.489,95.504,94.698,97.456,99.223,99.357,99.144,99.312,99.503,100.563,101.122,100.578,99.564,98.736,102.417,102.086,102.801,102.287,102.591,103.579,104.064,104.660,103.892,104.569,105.474,105.449,105.155,105.326,105.016,105.936,106.461,106.594,106.370,107.430,107.798,108.338,108.406,108.805,108.344,108.755,109.253,109.772,108.662,100.129,107.286,108.622,110.457
 "05000","Arkansas",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",87648.2,88484.4,89890.7,92549.3,92836.0,94824.6,95041.7,95104.0,94145.5,95605.0,96515.6,101701.5,97341.8,99798.2,100177.6,98739.8,98668.1,95185.3,96194.3,97886.9,97460.7,100516.0,102645.8,103260.5,103811.0,104662.4,105516.3,106441.5,107873.4,107912.8,107609.0,107480.0,112155.1,112076.3,113381.9,113445.0,114286.2,116038.3,116793.2,117489.3,116119.5,117385.4,118743.6,118688.7,118096.1,119121.6,119008.5,120541.0,121967.2,122411.9,122755.4,124779.4,125956.3,127670.5,128085.0,129333.4,129192.6,130471.2,131556.2,132596.4,131818.0,120812.4,130709.5,132955.6,137311.8
 "06000","California",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",1957710.6,1974674.8,2002358.9,2020201.7,2068995.2,2062341.5,2073004.4,2084755.5,2075803.3,2090233.1,2107340.5,2138682.4,2103856.9,2142702.6,2135739.3,2060085.7,2051789.4,2020838.1,2011201.8,2018703.3,2039276.4,2044921.6,2050435.0,2093328.5,2086244.5,2092379.1,2085234.1,2099489.6,2127739.5,2131359.4,2143416.6,2173842.9,2173737.7,2194607.0,2226667.6,2283429.5,2266757.6,2298574.3,2344952.6,2355040.3,2403036.5,2441494.7,2449234.0,2455702.5,2494147.1,2498404.2,2532052.3,2551930.8,2583442.6,2612385.8,2641495.5,2675934.5,2680610.4,2703367.1,2717531.8,2734358.3,2758794.6,2792062.0,2802897.8,2848267.1,2817221.7,2562916.9,2742917.6,2768298.2,2811126.3
 "06000","California",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.307,92.099,93.390,94.222,96.498,96.187,96.685,97.233,96.815,97.488,98.286,99.748,98.124,99.935,99.611,96.082,95.695,94.252,93.802,94.152,95.112,95.375,95.632,97.633,97.302,97.588,97.255,97.920,99.237,99.406,99.969,101.388,101.383,102.356,103.851,106.499,105.721,107.205,109.368,109.839,112.077,113.871,114.232,114.534,116.327,116.525,118.095,119.022,120.491,121.841,123.199,124.805,125.023,126.085,126.745,127.530,128.670,130.221,130.727,132.843,131.395,119.534,127.929,129.113,131.110
 "06000","California",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",1710394.1,1733114.0,1770072.6,1797014.8,1851822.8,1859552.1,1883409.0,1904621.4,1915714.5,1940309.5,1965888.9,1999370.9,1971420.5,2012175.2,2019429.0,1957726.6,1946950.0,1911750.8,1902362.4,1916021.3,1941913.3,1957562.4,1971285.9,2023285.8,2029341.7,2046914.7,2053814.8,2067275.9,2109756.2,2125623.5,2149522.7,2191456.0,2201484.7,2229158.6,2271836.2,2343563.0,2331240.9,2376150.4,2434524.7,2454394.8,2509478.7,2561022.0,2579679.4,2588392.9,2629923.1,2646649.3,2688163.1,2719666.7,2766033.0,2805689.6,2850168.9,2902262.3,2918947.6,2966250.1,2991611.8,3023522.6,3063191.2,3119173.7,3143837.3,3205000.1,3189702.6,2893053.9,3120386.1,3164343.4,3237388.7
 "08000","Colorado",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",249989.5,251443.1,253094.9,250538.8,255773.1,254216.5,257310.3,257309.0,258775.8,263027.8,265673.7,271180.9,267585.8,269649.4,269152.1,265472.2,264666.1,260176.0,262049.6,262961.5,262102.8,263014.1,265808.5,270351.7,267080.1,267819.1,268260.4,271054.0,271959.9,273726.7,273186.3,275502.6,280138.3,280389.5,283575.0,286319.2,288159.3,291881.1,296587.7,302620.0,305883.2,307713.1,309960.6,312038.8,310681.2,312917.8,317699.6,321873.2,323179.0,325580.4,330620.9,334660.6,339705.9,341981.0,343228.4,346546.8,350595.9,354001.9,359155.5,361367.3,360166.6,331687.0,354244.5,358173.0,365047.5
 "08000","Colorado",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.372,91.904,92.508,91.573,93.486,92.917,94.048,94.048,94.584,96.138,97.105,99.118,97.804,98.558,98.376,97.031,96.737,95.096,95.781,96.114,95.800,96.133,97.154,98.815,97.619,97.889,98.051,99.072,99.403,100.049,99.851,100.698,102.392,102.484,103.648,104.651,105.324,106.684,108.404,110.609,111.802,112.471,113.292,114.052,113.556,114.373,116.121,117.646,118.124,119.001,120.844,122.320,124.164,124.996,125.452,126.665,128.145,129.390,131.273,132.082,131.643,121.233,129.478,130.914,133.427
 "08000","Colorado",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",215960.0,218742.0,222965.7,223561.9,228594.0,228935.5,233250.0,234245.8,237969.5,243832.1,247971.0,254831.6,253046.4,258579.4,259272.9,252422.1,249982.9,245680.9,248141.0,250871.3,251657.1,252805.4,256233.3,261946.9,260738.6,263542.4,265140.9,267818.9,270426.9,272863.8,273625.2,277459.5,283685.8,285331.4,290319.1,294197.5,297794.1,303130.4,308415.2,313423.8,313637.6,317429.8,319625.3,321276.9,318990.4,324297.0,330718.6,337023.3,340381.2,343858.0,350706.6,357756.4,365422.4,371053.9,374189.9,379145.3,384026.7,390214.3,396839.6,400863.4,400041.2,365008.7,394271.4,401073.6,413578.5
 "09000","Connecticut",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",240622.1,242116.3,241800.5,244982.3,252546.7,250172.2,250315.3,253484.3,261483.1,261604.1,261727.2,259157.8,271741.2,266600.6,256334.5,242863.7,250015.8,247869.5,247663.7,248899.2,247104.2,248892.9,248906.6,246603.7,240675.6,243417.2,241812.1,243388.2,244235.1,244749.0,243883.8,243589.7,240169.7,238128.3,238746.4,237441.3,233507.7,236476.4,239025.2,241792.5,244711.8,245993.8,244973.4,245538.9,246319.9,246004.5,245287.6,246252.4,246160.6,248828.8,248953.3,248365.6,249589.4,247717.9,250471.4,248394.6,251391.6,250666.7,251046.5,252214.6,248334.4,226222.0,242765.5,246890.2,250538.8
 "09000","Connecticut",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.569,99.181,99.052,100.356,103.454,102.482,102.540,103.838,107.115,107.165,107.215,106.162,111.317,109.211,105.006,99.488,102.417,101.538,101.454,101.960,101.225,101.957,101.963,101.020,98.591,99.714,99.057,99.703,100.049,100.260,99.906,99.785,98.384,97.548,97.801,97.266,95.655,96.871,97.915,99.049,100.245,100.770,100.352,100.584,100.903,100.774,100.481,100.876,100.838,101.931,101.982,101.741,102.243,101.476,102.604,101.753,102.981,102.684,102.840,103.318,101.729,92.671,99.447,101.137,102.632
 "09000","Connecticut",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",205563.8,207535.4,208749.0,212795.6,221184.4,221181.8,222693.0,226597.9,236117.7,237623.7,238893.1,236955.9,249305.9,244980.8,238499.1,229519.0,237667.2,235914.5,236131.8,237973.0,236171.5,238822.2,239321.5,237891.0,233084.6,237232.8,237603.4,239344.6,242177.1,244030.3,244558.1,245692.1,243486.8,242638.8,244773.1,245611.5,242307.4,246620.2,250914.7,255273.1,260068.0,262692.0,262875.5,263855.2,265361.8,266487.8,266548.6,268591.0,268779.2,272651.9,274028.4,274820.3,277730.1,277938.0,282218.5,281242.4,285446.1,286646.4,288493.2,290703.0,288368.1,262708.3,283601.4,288923.4,294545.9
 "10000","Delaware",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",59019.3,57742.5,57759.6,64766.0,61219.4,62038.2,61527.2,60676.6,61166.1,62725.3,61044.8,59981.3,59150.6,59175.9,58811.0,57413.5,60587.0,61359.0,61457.7,59985.8,60993.8,59808.9,60399.7,61105.5,61900.8,62324.0,62962.9,62818.1,63388.3,62379.2,61577.0,60122.2,59050.9,58754.8,58956.5,61222.1,61749.5,63760.0,65155.2,65829.9,66950.6,68029.8,65817.8,65309.6,63185.4,63166.2,62643.2,62561.4,62442.4,61018.7,61870.9,62072.3,62349.7,62903.1,63893.1,63504.5,64246.0,64299.0,64229.0,64503.0,62574.3,58822.5,62521.7,63416.4,64288.8
 "10000","Delaware",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.398,93.334,93.361,104.686,98.954,100.277,99.451,98.076,98.868,101.388,98.672,96.953,95.610,95.651,95.061,92.802,97.932,99.179,99.339,96.960,98.589,96.674,97.629,98.770,100.055,100.739,101.772,101.538,102.459,100.829,99.532,97.180,95.449,94.970,95.296,98.958,99.811,103.060,105.316,106.406,108.218,109.962,106.387,105.565,102.132,102.100,101.255,101.123,100.931,98.629,100.007,100.332,100.781,101.675,103.275,102.647,103.846,103.932,103.818,104.261,101.144,95.079,101.059,102.505,103.915
 "10000","Delaware",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",50938.8,49992.1,50351.7,56830.1,54220.3,55457.2,55287.7,54861.8,55813.1,57460.8,56296.2,55555.3,54969.0,55034.8,55006.6,54100.0,56858.3,57578.2,57778.9,56853.9,57969.0,57243.0,57930.1,58804.8,59694.6,60474.2,61611.6,61506.7,62820.7,62162.2,61770.8,60713.1,59956.4,59937.4,60587.8,63548.5,64409.4,66988.9,68913.2,69887.5,71409.8,73021.8,71096.0,70663.8,68717.5,69411.3,69337.8,69670.0,69724.7,68607.1,70163.9,71102.1,72283.6,73766.7,75363.2,75333.3,76249.9,76924.7,77275.7,77879.4,76283.2,71610.5,76468.0,77688.1,79124.2
 "11000","District of Columbia",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",100146.6,100181.4,99755.6,99953.8,100430.0,100045.1,101079.0,99709.6,101069.0,101681.8,104989.8,104383.7,106720.5,106541.6,107095.9,106863.8,105981.0,106434.1,106405.2,106685.2,108951.9,109746.2,110171.0,110894.5,111236.4,112099.9,112339.2,112042.3,112117.8,112970.9,112940.7,112410.4,112817.9,112188.8,113040.6,113198.2,113918.5,114267.0,115193.4,115880.4,116270.2,117222.1,117080.5,117471.4,119120.7,119301.7,119107.0,120151.3,118855.4,119473.7,121565.7,120948.9,121744.9,122473.7,123421.0,123007.9,123090.7,123578.5,124107.3,124940.6,124570.8,117650.7,122934.4,123298.5,124189.5
 "11000","District of Columbia",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.932,88.963,88.585,88.761,89.184,88.842,89.760,88.544,89.751,90.296,93.233,92.695,94.770,94.611,95.103,94.897,94.113,94.516,94.490,94.739,96.752,97.457,97.834,98.477,98.780,99.547,99.760,99.496,99.563,100.321,100.294,99.823,100.185,99.626,100.382,100.522,101.162,101.471,102.294,102.904,103.250,104.096,103.970,104.317,105.782,105.942,105.770,106.697,105.546,106.095,107.953,107.405,108.112,108.759,109.600,109.234,109.307,109.740,110.210,110.950,110.622,104.476,109.168,109.492,110.283
 "11000","District of Columbia",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",84367.6,85216.8,85499.3,86313.2,87757.7,88048.5,89473.5,89042.2,91154.2,92494.7,96332.3,96166.0,98770.5,98869.4,99876.4,100612.8,100135.1,100814.2,100970.6,101747.9,104243.6,105729.0,106561.9,107856.7,108559.5,109863.5,110776.4,110795.8,111362.6,112795.8,113208.9,113072.5,113975.0,113940.2,115310.9,116858.5,117726.9,118706.6,120477.6,121980.1,123155.7,124795.6,125345.2,126118.1,128235.7,129004.6,129439.2,131228.8,130398.6,131675.0,134664.6,134676.1,136463.6,138232.6,140037.9,140360.0,141906.1,142608.5,143764.8,145278.0,145727.8,137972.4,144653.3,145777.4,147521.0
 "12000","Florida",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",793779.7,800348.7,817169.1,815922.6,830657.1,832720.6,833118.7,841241.7,832737.0,834980.8,839621.5,835209.4,820662.4,815375.6,802979.9,775410.5,764774.0,756770.2,753743.3,762441.3,757788.4,764863.9,770979.8,772983.6,760722.4,767057.5,760308.4,765848.0,767900.9,765732.6,771850.2,769407.9,779393.9,779311.4,785974.9,792273.4,791463.9,801798.8,811315.8,819538.9,827573.0,839558.6,846725.3,855220.5,855807.6,866260.9,877547.7,884236.6,892458.9,896952.0,903030.2,915173.2,929250.0,931369.6,941547.9,944153.6,955902.7,958261.2,965351.7,973507.9,962898.2,880375.1,946128.7,953295.3,969564.9
 "12000","Florida",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",103.260,104.114,106.302,106.140,108.057,108.325,108.377,109.434,108.327,108.619,109.223,108.649,106.757,106.069,104.456,100.870,99.486,98.445,98.051,99.183,98.578,99.498,100.294,100.554,98.959,99.783,98.905,99.626,99.893,99.611,100.407,100.089,101.388,101.377,102.244,103.064,102.958,104.303,105.541,106.610,107.656,109.215,110.147,111.252,111.328,112.688,114.157,115.027,116.096,116.681,117.471,119.051,120.882,121.158,122.482,122.821,124.349,124.656,125.579,126.640,125.259,114.524,123.078,124.010,126.127
 "12000","Florida",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",679535.2,688958.5,708198.9,712347.7,732154.4,739589.5,746518.2,760380.4,760675.0,765956.6,774925.8,772715.1,759911.5,756619.7,750883.9,736476.2,730023.6,722476.5,720097.3,730035.0,726283.6,735796.0,743402.8,747487.0,738283.9,748069.4,746894.6,752893.3,761133.8,764141.0,773793.9,775822.9,789615.3,793146.5,804453.2,816328.8,817573.9,833227.4,848163.1,862581.4,876348.1,892828.1,905127.1,916715.5,919763.4,935485.0,950093.7,960902.7,973463.4,981990.2,993284.5,1011648.1,1031705.0,1042872.5,1058373.3,1068242.7,1087640.8,1098679.2,1113170.0,1126510.3,1121367.0,1026676.3,1111613.8,1123895.8,1151608.0
 "13000","Georgia",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",442440.1,444455.6,445594.3,450723.6,449026.0,449315.4,451123.2,454577.3,447201.4,450938.4,454743.7,457943.2,447128.0,448543.4,444473.7,429056.7,424781.3,425165.3,424510.4,426166.1,426450.0,427795.5,431799.7,436762.8,436212.6,436163.5,437950.1,441914.7,442687.3,444064.2,444413.4,443099.3,448816.5,447885.5,449647.4,452834.9,456904.9,463782.8,468696.6,471167.1,477848.3,484056.6,486529.3,489079.4,496548.6,498437.2,501692.7,506958.5,514040.6,515119.6,519931.0,528719.4,532848.3,536756.9,542342.3,542975.7,544005.8,545658.8,548905.6,551120.4,545463.2,502949.1,539836.8,546017.9,555387.2
 "13000","Georgia",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.746,100.201,100.457,101.614,101.231,101.296,101.704,102.482,100.820,101.662,102.520,103.241,100.803,101.122,100.205,96.729,95.765,95.852,95.704,96.077,96.141,96.445,97.347,98.466,98.342,98.331,98.734,99.628,99.802,100.112,100.191,99.895,101.184,100.974,101.371,102.090,103.007,104.558,105.666,106.223,107.729,109.128,109.686,110.261,111.945,112.370,113.104,114.292,115.888,116.131,117.216,119.197,120.128,121.009,122.269,122.411,122.644,123.016,123.748,124.248,122.972,113.388,121.704,123.097,125.210
 "13000","Georgia",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",381468.3,384212.1,387649.0,394670.2,396250.1,399879.9,404251.0,409623.3,407153.2,412678.8,418103.2,421183.2,411808.2,413918.9,414779.0,406900.5,405323.9,405480.2,405528.3,407932.9,408664.9,411623.9,416220.1,422147.1,422850.3,425029.0,429775.0,433653.1,438103.7,442679.2,446081.5,447399.9,455088.6,455886.4,460015.7,467324.2,472618.1,482312.0,490432.1,495767.9,505393.2,514250.3,519703.4,523665.2,533374.0,538190.6,542986.7,550617.4,559569.3,562017.4,569747.3,582261.6,589467.0,598940.6,607510.7,612177.4,616436.6,622814.4,629465.7,634137.5,631345.6,580731.7,627666.8,637215.9,653937.6
 "15000","Hawaii",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",67637.4,68157.3,68758.9,69658.3,69765.6,70319.0,70744.6,70708.0,70348.1,70576.0,71608.4,72186.3,72219.8,72659.0,71711.5,70134.4,69409.1,69139.2,68777.4,69164.2,70035.9,70480.5,71657.2,72126.5,71956.7,71980.1,71875.6,73132.5,73286.6,73790.6,74018.4,73611.2,74640.8,73995.5,74227.0,74313.1,73745.2,74246.1,74901.7,75069.3,76457.1,76997.6,77333.6,77918.1,78459.1,78842.3,79178.5,79894.0,80794.4,80904.1,81112.8,81346.7,81932.6,82528.6,82045.1,82309.1,82329.9,82130.6,82441.8,82983.4,81068.5,70674.2,75658.3,76049.9,76885.2
